"No.","Time","Source","Destination","Protocol","Length","Info"
"9804","53.619058","192.168.100.1","192.168.100.102","UDP","436","57128  >  10920 Len=394"
"9805","53.639227","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=100422 Win=65024 Len=0"
"9806","53.642743","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=100422 Ack=385 Win=14600 Len=80"
"9807","53.651589","192.168.100.1","192.168.100.102","ICMP","98","Echo (ping) request  id=0x8528, seq=0/0, ttl=64 (reply in 9808)"
"9808","53.652212","192.168.100.102","192.168.100.1","ICMP","98","Echo (ping) reply    id=0x8528, seq=0/0, ttl=128 (request in 9807)"
"9809","53.659744","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"9810","53.660400","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9811","53.660400","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9812","53.660471","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9813","53.660471","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9814","53.661573","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9815","53.661573","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9816","53.661618","192.168.100.1","192.168.100.102","UDP","456","57128  >  10920 Len=414"
"9817","53.676330","192.168.100.1","192.168.100.255","UDP","86","46573  >  8668 Len=44"
"9818","53.686264","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=100502 Win=64768 Len=0"
"9819","53.689590","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=100502 Ack=385 Win=14600 Len=120"
"9820","53.701010","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9821","53.701010","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9822","53.701155","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9823","53.701970","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9824","53.701970","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9825","53.701970","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9826","53.701970","192.168.100.1","192.168.100.102","UDP","437","57128  >  10920 Len=395"
"9827","53.710057","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"9828","53.733099","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9829","53.733099","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9830","53.733268","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9831","53.733268","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9832","53.734099","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=100622 Win=64768 Len=0"
"9833","53.734146","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9834","53.734146","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9835","53.734230","192.168.100.1","192.168.100.102","UDP","438","57128  >  10920 Len=396"
"9836","53.737145","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=100622 Ack=385 Win=14600 Len=80"
"9837","53.760345","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"9838","53.774596","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9839","53.774596","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9840","53.774764","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9841","53.775636","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9842","53.775636","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9843","53.776673","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9844","53.776673","192.168.100.1","192.168.100.102","UDP","436","57128  >  10920 Len=394"
"9845","53.780185","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=100702 Win=64768 Len=0"
"9846","53.783114","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=100702 Ack=385 Win=14600 Len=120"
"9847","53.810695","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"9848","53.826894","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=100822 Win=64512 Len=0"
"9849","53.831583","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9850","53.831583","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9851","53.831695","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9852","53.831695","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9853","53.832716","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9854","53.832716","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9855","53.832716","192.168.100.1","192.168.100.102","UDP","432","57128  >  10920 Len=390"
"9856","53.832795","192.168.100.1","192.168.100.102","TCP","94","8888  >  65382 [PSH, ACK] Seq=100822 Ack=385 Win=14600 Len=40"
"9857","53.861449","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"9858","53.863071","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9859","53.863071","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9860","53.865892","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9861","53.865892","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9862","53.865961","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9863","53.865961","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9864","53.865961","192.168.100.1","192.168.100.102","UDP","435","57128  >  10920 Len=393"
"9865","53.888350","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=100862 Win=64512 Len=0"
"9866","53.891383","192.168.100.1","192.168.100.102","TCP","214","8888  >  65382 [PSH, ACK] Seq=100862 Ack=385 Win=14600 Len=160"
"9867","53.897316","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9868","53.897316","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9869","53.897409","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9870","53.897409","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9871","53.898467","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9872","53.898467","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9873","53.898518","192.168.100.1","192.168.100.102","UDP","445","57128  >  10920 Len=403"
"9874","53.912074","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"9875","53.934017","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=101022 Win=64256 Len=0"
"9876","53.936951","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=101022 Ack=385 Win=14600 Len=80"
"9877","53.938227","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9878","53.938227","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9879","53.939334","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9880","53.939334","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9881","53.940414","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9882","53.940414","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9883","53.941512","192.168.100.1","192.168.100.102","UDP","431","57128  >  10920 Len=389"
"9884","53.962765","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"9885","53.981761","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=101102 Win=64256 Len=0"
"9886","53.983307","192.168.100.1","192.168.100.102","UDP","79","57128  >  10920 Len=37"
"9887","53.983307","192.168.100.1","192.168.100.102","UDP","58","57128  >  10920 Len=16"
"9888","53.987375","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=101102 Ack=385 Win=14600 Len=80"
"9889","53.987375","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9890","53.987600","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9891","53.988643","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9892","53.989638","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9893","53.989638","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9894","53.990736","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9895","53.990736","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9896","53.990810","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9897","53.991765","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9898","53.991765","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9899","53.991832","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9900","53.992833","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9901","53.992833","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9902","53.992833","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9903","53.993893","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9904","53.995144","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9905","53.995144","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9906","53.996276","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9907","53.996276","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9908","53.997377","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9909","53.997377","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9910","53.997428","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9911","54.000899","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9912","54.000899","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9913","54.002180","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9914","54.002180","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9915","54.003263","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9916","54.003263","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9917","54.006598","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9918","54.007744","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9919","54.007744","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9920","54.008766","192.168.100.1","192.168.100.102","UDP","967","57128  >  10920 Len=925"
"9921","54.013107","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"9922","54.021438","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9923","54.022440","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9924","54.022440","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9925","54.022492","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9926","54.023598","192.168.100.1","192.168.100.102","UDP","1015","57128  >  10920 Len=973"
"9927","54.028163","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=101182 Win=64256 Len=0"
"9928","54.031469","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=101182 Ack=385 Win=14600 Len=80"
"9929","54.057490","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9930","54.057490","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9931","54.057490","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9932","54.058813","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9933","54.058813","192.168.100.1","192.168.100.102","UDP","1017","57128  >  10920 Len=975"
"9934","54.063389","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"9935","54.075112","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=101262 Win=64000 Len=0"
"9936","54.083762","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=101262 Ack=385 Win=14600 Len=120"
"9937","54.101048","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9938","54.101048","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9939","54.101185","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9940","54.101185","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9941","54.102139","192.168.100.1","192.168.100.102","UDP","1014","57128  >  10920 Len=972"
"9942","54.113752","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"9943","54.129111","192.168.100.102","192.168.100.1","UDP","51","54930  >  8085 Len=9"
"9944","54.132922","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9945","54.132922","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9946","54.133032","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9947","54.133032","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9948","54.133032","192.168.100.1","192.168.100.102","UDP","1049","57128  >  10920 Len=1007"
"9949","54.136404","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=101382 Win=64000 Len=0"
"9950","54.140979","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=101382 Ack=385 Win=14600 Len=120"
"9951","54.164118","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"9952","54.174643","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9953","54.175635","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9954","54.175635","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9955","54.175778","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9956","54.175778","192.168.100.1","192.168.100.102","UDP","1015","57128  >  10920 Len=973"
"9957","54.183165","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=101502 Win=65280 Len=0"
"9958","54.186290","192.168.100.1","192.168.100.102","TCP","344","8888  >  65382 [PSH, ACK] Seq=101502 Ack=385 Win=14600 Len=290"
"9959","54.215357","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"9960","54.219004","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9961","54.219004","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9962","54.219140","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9963","54.219140","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9964","54.219140","192.168.100.1","192.168.100.102","UDP","1045","57128  >  10920 Len=1003"
"9965","54.229795","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=101792 Win=65024 Len=0"
"9966","54.232889","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=101792 Ack=385 Win=14600 Len=120"
"9967","54.258580","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9968","54.259794","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9969","54.259794","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9970","54.259847","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9971","54.259847","192.168.100.1","192.168.100.102","UDP","1048","57128  >  10920 Len=1006"
"9972","54.265751","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"9973","54.275812","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=101912 Win=65024 Len=0"
"9974","54.280240","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=101912 Ack=385 Win=14600 Len=80"
"9975","54.302279","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9976","54.302279","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9977","54.302422","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9978","54.302422","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9979","54.303243","192.168.100.1","192.168.100.102","UDP","1016","57128  >  10920 Len=974"
"9980","54.316210","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"9981","54.322982","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=101992 Win=65024 Len=0"
"9982","54.329114","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=101992 Ack=385 Win=14600 Len=120"
"9983","54.333028","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9984","54.334129","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9985","54.334129","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9986","54.334185","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9987","54.334185","192.168.100.1","192.168.100.102","UDP","1051","57128  >  10920 Len=1009"
"9988","54.366542","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"9989","54.369806","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=102112 Win=64768 Len=0"
"9990","54.416857","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"9991","54.467145","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"9992","54.469336","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9993","54.469336","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9994","54.469453","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9995","54.470426","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9996","54.470426","192.168.100.1","192.168.100.102","UDP","1018","57128  >  10920 Len=976"
"9997","54.470502","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9998","54.470502","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"9999","54.470502","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10000","54.470502","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10001","54.471395","192.168.100.1","192.168.100.102","UDP","1059","57128  >  10920 Len=1017"
"10002","54.471395","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10003","54.471435","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10004","54.471435","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10005","54.471435","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10006","54.471435","192.168.100.1","192.168.100.102","UDP","1016","57128  >  10920 Len=974"
"10007","54.500450","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10008","54.500450","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10009","54.500554","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10010","54.501460","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10011","54.501460","192.168.100.1","192.168.100.102","UDP","1048","57128  >  10920 Len=1006"
"10012","54.517518","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"10013","54.543008","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10014","54.544002","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10015","54.544002","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10016","54.544002","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10017","54.544002","192.168.100.1","192.168.100.102","UDP","1047","57128  >  10920 Len=1005"
"10018","54.568954","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"10019","54.573741","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10020","54.573741","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10021","54.573916","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10022","54.573916","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10023","54.573916","192.168.100.1","192.168.100.102","UDP","1052","57128  >  10920 Len=1010"
"10024","54.581964","192.168.100.1","192.168.100.102","TCP","534","8888  >  65382 [PSH, ACK] Seq=102112 Ack=385 Win=14600 Len=480"
"10025","54.614517","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10026","54.614517","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10027","54.614517","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10028","54.615957","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10029","54.615957","192.168.100.1","192.168.100.102","UDP","1024","57128  >  10920 Len=982"
"10030","54.619576","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"10031","54.632467","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=102592 Win=64256 Len=0"
"10032","54.635168","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=102592 Ack=385 Win=14600 Len=120"
"10033","54.657843","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10034","54.657843","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10035","54.657843","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10036","54.657968","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10037","54.657968","192.168.100.1","192.168.100.102","UDP","1028","57128  >  10920 Len=986"
"10038","54.670128","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"10039","54.679392","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=102712 Win=64256 Len=0"
"10040","54.682271","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=102712 Ack=385 Win=14600 Len=80"
"10041","54.698616","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10042","54.701181","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10043","54.701181","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10044","54.701275","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10045","54.701275","192.168.100.1","192.168.100.102","UDP","1023","57128  >  10920 Len=981"
"10046","54.702781","192.168.100.1","192.168.100.102","ICMP","98","Echo (ping) request  id=0xa028, seq=0/0, ttl=64 (reply in 10047)"
"10047","54.703183","192.168.100.102","192.168.100.1","ICMP","98","Echo (ping) reply    id=0xa028, seq=0/0, ttl=128 (request in 10046)"
"10048","54.709663","192.168.100.1","192.168.100.255","UDP","86","46573  >  8668 Len=44"
"10049","54.720573","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"10050","54.725170","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=102792 Win=64000 Len=0"
"10051","54.728018","192.168.100.1","192.168.100.102","TCP","174","8888  >  65382 [PSH, ACK] Seq=102792 Ack=385 Win=14600 Len=120"
"10052","54.740465","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10053","54.740465","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10054","54.740592","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10055","54.740592","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10056","54.741484","192.168.100.1","192.168.100.102","UDP","1019","57128  >  10920 Len=977"
"10057","54.770995","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"10058","54.771130","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=102912 Win=64000 Len=0"
"10059","54.774543","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=102912 Ack=385 Win=14600 Len=80"
"10060","54.781330","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10061","54.781330","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10062","54.785239","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10063","54.785239","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10064","54.785329","192.168.100.1","192.168.100.102","UDP","1023","57128  >  10920 Len=981"
"10065","54.813951","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10066","54.813951","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10067","54.814069","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10068","54.814069","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10069","54.814069","192.168.100.1","192.168.100.102","UDP","1026","57128  >  10920 Len=984"
"10070","54.817968","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=102992 Win=65280 Len=0"
"10071","54.820776","192.168.100.1","192.168.100.102","TCP","134","8888  >  65382 [PSH, ACK] Seq=102992 Ack=385 Win=14600 Len=80"
"10072","54.821376","192.168.100.102","192.168.100.1","UDP","61","54930  >  8085 Len=19"
"10073","54.856493","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10074","54.856493","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10075","54.856678","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10076","54.856678","192.168.100.1","192.168.100.102","UDP","1476","57128  >  10920 Len=1434"
"10077","54.857393","192.168.100.1","192.168.100.102","UDP","1023","57128  >  10920 Len=981"
"10078","54.864315","192.168.100.102","192.168.100.1","TCP","54","65382  >  8888 [ACK] Seq=385 Ack=103072 Win=65280 Len=0"
